planet_radius,Period(Days)
3.9699999999999993,51
2.7699999999999996,380
2.6699999999999995,424
0.67,31
2.7699999999999996,22
0.87,551
1.8699999999999997,80
2.9699999999999993,72
1.17,194
1.3699999999999999,40
1.5699999999999998,88
2.9699999999999993,109
2.2699999999999996,83
4.769999999999999,407
2.07,46
1.3699999999999999,44
0.77,79
3.0699999999999994,103
0.87,580
0.77,29
0.67,35
1.8699999999999997,192
0.77,506
1.5699999999999998,175
1.17,198
1.4699999999999998,187
2.1699999999999995,33
2.7699999999999996,25
2.6699999999999995,26
0.77,306
3.2699999999999996,160
3.1699999999999995,160
1.17,54
6.869999999999998,131
4.169999999999999,627
0.77,27
1.0699999999999998,66
2.07,10
0.67,521
2.7699999999999996,38
0.97,390
1.3699999999999999,289
2.07,145
14.269999999999998,129
1.7699999999999996,56
2.6699999999999995,636
2.7699999999999996,354
1.0699999999999998,32
0.87,66
3.669999999999999,273
2.5699999999999994,116
0.67,18
1.17,11
3.1699999999999995,92
1.27,11
7.369999999999998,428
6.969999999999999,366
0.77,33
0.67,41
0.67,65
0.87,11
2.1699999999999995,15
1.17,122
0.97,32
0.67,98
0.67,298
0.67,158
2.4699999999999998,14
0.67,197
0.67,531
0.67,113
1.5699999999999998,98
0.97,313
1.3699999999999999,12
1.17,305
1.3699999999999999,282
2.3699999999999997,32
1.3699999999999999,239
1.4699999999999998,344
2.3699999999999997,120
2.1699999999999995,245
4.569999999999999,66
1.27,80
3.1699999999999995,112
1.0699999999999998,577
4.669999999999999,387
1.3699999999999999,76
1.17,96
6.669999999999998,611
1.67,37
4.669999999999999,235
0.67,19
2.5699999999999994,525
0.77,516
5.869999999999999,168
1.5699999999999998,63
0.67,65
5.0699999999999985,180
3.369999999999999,318
3.4699999999999993,205
1.27,250
0.67,30
0.97,293
4.369999999999999,190
3.1699999999999995,52
0.97,408
2.7699999999999996,492
3.1699999999999995,384
0.77,28
0.67,27
0.87,134
3.2699999999999996,441
2.5699999999999994,32
5.5699999999999985,521
1.27,93
1.5699999999999998,36
1.27,96
0.87,26
0.97,60
2.4699999999999998,32
1.17,56
2.4699999999999998,130
1.0699999999999998,410
1.5699999999999998,369
1.9699999999999998,540
3.1699999999999995,316
1.7699999999999996,180
0.87,109
0.77,187
1.67,213
4.469999999999999,46
1.0699999999999998,19
1.67,79
1.17,445
0.87,66
1.9699999999999998,370
1.27,623
0.67,25
1.27,638
2.3699999999999997,97
1.27,130
1.5699999999999998,81
2.1699999999999995,313
0.77,60
1.3699999999999999,165
2.2699999999999996,14
2.07,19
2.3699999999999997,543
1.4699999999999998,140
1.0699999999999998,445
0.97,366
0.67,394
2.3699999999999997,339
1.5699999999999998,12
2.07,44
1.0699999999999998,23
1.3699999999999999,387
1.0699999999999998,552
0.87,121
1.3699999999999999,471
4.669999999999999,159
0.97,523
0.67,93
6.869999999999998,222
3.1699999999999995,323
1.7699999999999996,101
4.27,264
0.77,128
2.869999999999999,619
0.67,246
0.77,96
0.77,58
1.27,512
1.7699999999999996,291
1.5699999999999998,439
2.1699999999999995,180
0.97,176
2.3699999999999997,22
1.4699999999999998,12
0.97,533
1.17,574
0.77,276
2.2699999999999996,99
1.7699999999999996,414
1.0699999999999998,109
0.97,91
2.7699999999999996,617
1.8699999999999997,305
1.8699999999999997,45
1.67,162
0.97,161
0.97,106
1.3699999999999999,393
0.77,288
1.67,116
1.27,449
3.869999999999999,212
2.9699999999999993,555
1.0699999999999998,413
15.569999999999997,162
0.67,131
2.1699999999999995,97
2.1699999999999995,564
1.5699999999999998,413
0.97,42
2.3699999999999997,22
0.67,347
0.87,312
1.3699999999999999,350
3.0699999999999994,72
0.67,132
2.2699999999999996,244
2.6699999999999995,543
5.369999999999999,244
1.27,144
4.469999999999999,363
1.67,120
3.0699999999999994,16
0.77,80
0.97,19
4.569999999999999,22
2.4699999999999998,372
5.269999999999999,457
1.5699999999999998,200
1.17,96
12.169999999999998,346
2.4699999999999998,409
1.7699999999999996,34
1.0699999999999998,78
1.27,624
1.9699999999999998,41
2.1699999999999995,553
7.369999999999998,577
2.3699999999999997,558
2.2699999999999996,151
7.969999999999998,93
1.27,51
3.5699999999999994,234
6.469999999999999,37
1.4699999999999998,448
1.0699999999999998,47
0.97,71
2.869999999999999,16
2.2699999999999996,638
12.569999999999997,606
2.6699999999999995,415
2.2699999999999996,147
1.0699999999999998,326
1.8699999999999997,145
0.77,282
0.67,127
3.1699999999999995,557
0.77,213
0.77,71
1.0699999999999998,431
1.5699999999999998,59
1.67,26
0.67,285
0.67,147
1.4699999999999998,192
1.8699999999999997,185
2.4699999999999998,11
3.1699999999999995,24
0.67,86
2.9699999999999993,145
0.77,169
1.17,427
2.07,257
2.5699999999999994,67
2.869999999999999,222
2.4699999999999998,301
0.77,55
1.4699999999999998,124
0.97,17
1.27,42
2.5699999999999994,281
3.9699999999999993,389
0.77,24
2.07,14
5.269999999999999,252
3.869999999999999,561
4.969999999999999,393
2.1699999999999995,447
1.4699999999999998,265
0.87,385
1.17,397
0.77,26
1.67,38
1.7699999999999996,69
1.5699999999999998,85
1.0699999999999998,339
4.27,142
0.87,199
2.6699999999999995,27
1.0699999999999998,201
1.17,10
10.169999999999998,441
2.7699999999999996,148
0.87,144
0.87,496
1.67,162
14.369999999999997,154
1.17,183
2.6699999999999995,24
2.1699999999999995,17
0.87,74
1.0699999999999998,65
0.67,138
0.77,485
1.0699999999999998,21
1.3699999999999999,494
0.77,80
2.6699999999999995,117
2.4699999999999998,91
1.67,508
0.77,174
2.869999999999999,21
0.67,28
1.27,38
0.97,58
1.9699999999999998,84
1.5699999999999998,90
2.2699999999999996,440
0.87,29
3.369999999999999,34
0.97,57
1.9699999999999998,50
1.4699999999999998,90
0.67,158
1.27,14
0.97,491
1.67,355
3.869999999999999,31
0.77,300
3.1699999999999995,219
1.5699999999999998,14
1.67,22
0.97,63
0.77,227
0.97,29
1.67,450
0.67,584
5.0699999999999985,110
1.8699999999999997,18
0.87,13
1.8699999999999997,116
1.4699999999999998,27
0.77,428
1.17,204
0.97,19
0.87,352
0.97,85
1.67,138
0.77,11
1.17,133
1.5699999999999998,29
0.67,358
0.67,16
5.469999999999999,175
1.67,49
0.67,296
2.6699999999999995,101
2.2699999999999996,430
0.77,62
0.77,86
0.77,266
4.27,97
1.67,146
4.369999999999999,84
1.27,34
0.77,545
3.869999999999999,132
2.5699999999999994,67
15.569999999999997,13
2.3699999999999997,369
0.67,41
1.8699999999999997,16
0.67,253
1.27,173
1.3699999999999999,445
1.0699999999999998,27
0.77,84
2.3699999999999997,21
9.369999999999997,19
2.1699999999999995,273
3.0699999999999994,137
3.2699999999999996,243
0.97,86
0.77,33
0.67,239
3.869999999999999,24
2.869999999999999,14
3.4699999999999993,74
0.67,155
0.97,74
3.0699999999999994,66
2.5699999999999994,333
1.8699999999999997,290
0.97,87
1.0699999999999998,13
2.3699999999999997,59
1.17,18
0.67,20
1.17,203
2.1699999999999995,97
4.369999999999999,198
1.3699999999999999,199
6.769999999999999,59
0.77,462
1.0699999999999998,227
1.3699999999999999,119
3.869999999999999,14
0.97,197
1.9699999999999998,64
1.0699999999999998,301
3.9699999999999993,215
0.77,216
1.8699999999999997,112
3.2699999999999996,141
1.27,381
0.67,522
1.3699999999999999,399
1.8699999999999997,82
4.669999999999999,461
7.969999999999998,153
0.87,22
1.67,72
0.77,457
0.77,465
1.17,89
1.67,53
2.6699999999999995,47
1.0699999999999998,610
0.87,490
4.069999999999999,514
0.87,75
1.0699999999999998,73
0.77,63
1.5699999999999998,316
0.87,26
0.67,21
2.869999999999999,501
0.67,26
2.4699999999999998,597
1.67,162
1.4699999999999998,281
0.77,299
2.869999999999999,539
0.67,62
4.069999999999999,32
0.87,578
0.67,204
0.77,471
1.3699999999999999,545
1.17,320
2.6699999999999995,60
1.4699999999999998,93
15.069999999999997,323
0.77,561
3.1699999999999995,136
0.77,586
1.67,72
0.97,243
1.9699999999999998,62
2.6699999999999995,104
6.869999999999998,607
1.0699999999999998,36
3.4699999999999993,407
1.8699999999999997,49
0.67,14
1.4699999999999998,17
2.2699999999999996,282
12.469999999999997,185
2.4699999999999998,22
2.4699999999999998,137
1.17,179
4.669999999999999,551
1.3699999999999999,138
1.0699999999999998,23
2.869999999999999,476
1.0699999999999998,76
5.5699999999999985,551
1.67,104
0.97,226
4.569999999999999,20
1.67,77
2.9699999999999993,174
0.87,316
0.77,52
0.97,77
2.3699999999999997,582
2.869999999999999,372
1.8699999999999997,35
1.17,507
4.669999999999999,65
0.77,47
2.3699999999999997,470
1.27,276
2.7699999999999996,305
0.87,302
2.2699999999999996,198
0.87,134
3.769999999999999,61
0.67,523
2.6699999999999995,352
2.869999999999999,48
2.2699999999999996,613
1.17,444
0.67,391
0.77,384
3.0699999999999994,529
5.969999999999999,534
0.87,377
7.869999999999998,20
0.67,223
0.77,24
4.569999999999999,10
2.9699999999999993,240
3.0699999999999994,302
3.1699999999999995,14
4.669999999999999,561
1.3699999999999999,60
0.67,285
1.5699999999999998,10
0.87,19
10.569999999999999,337
3.1699999999999995,100
1.0699999999999998,165
3.769999999999999,319
3.2699999999999996,596
1.0699999999999998,22
0.97,182
3.669999999999999,151
0.77,218
1.67,42
0.87,356
7.669999999999998,70
0.97,158
3.369999999999999,88
2.4699999999999998,79
0.67,11
0.87,329
1.7699999999999996,13
2.2699999999999996,205
2.1699999999999995,27
0.97,270
0.97,106
1.4699999999999998,114
2.1699999999999995,64
1.0699999999999998,189
0.67,184
1.3699999999999999,424
1.3699999999999999,197
2.869999999999999,304
1.0699999999999998,189
0.87,21
1.7699999999999996,51
0.67,25
1.27,33
1.5699999999999998,361
2.6699999999999995,12
1.4699999999999998,24
0.77,193
1.3699999999999999,41
2.1699999999999995,115
4.369999999999999,12
0.97,143
2.07,174
0.77,36
1.27,497
1.8699999999999997,36
1.27,485
1.27,39
2.1699999999999995,191
2.07,24
1.8699999999999997,68
1.67,29
0.87,18
3.669999999999999,17
2.4699999999999998,481
4.969999999999999,373
1.0699999999999998,37
0.87,350
1.4699999999999998,587
4.369999999999999,28
1.67,95
0.97,187
7.269999999999999,474
0.67,17
4.669999999999999,606
2.3699999999999997,168
0.67,348
7.0699999999999985,99
12.269999999999998,360
0.67,11
0.67,54
0.77,180
0.67,85
4.969999999999999,162
12.669999999999996,491
3.2699999999999996,36
0.67,20
0.77,36
2.2699999999999996,142
0.77,264
1.17,230
1.5699999999999998,60
2.2699999999999996,88
1.17,81
0.87,149
4.769999999999999,475
2.6699999999999995,253
2.9699999999999993,138
3.669999999999999,212
1.0699999999999998,270
1.17,50
1.4699999999999998,36
1.0699999999999998,566
1.4699999999999998,319
0.67,336
1.4699999999999998,132
0.77,39
1.8699999999999997,18
4.169999999999999,393
0.77,156
2.4699999999999998,26
3.0699999999999994,310
3.869999999999999,65
0.97,252
0.87,31
8.869999999999997,182
10.669999999999998,111
1.3699999999999999,19
1.67,513
0.67,240
0.97,247
1.7699999999999996,15
2.1699999999999995,203
0.67,233
1.4699999999999998,35
3.369999999999999,20
0.67,309
1.0699999999999998,38
2.7699999999999996,192
1.7699999999999996,33
12.969999999999997,510
1.9699999999999998,25
2.869999999999999,41
2.5699999999999994,163
1.5699999999999998,238
1.9699999999999998,50
1.0699999999999998,100
2.5699999999999994,506
0.67,356
2.5699999999999994,558
3.2699999999999996,25
1.0699999999999998,52
1.17,332
3.1699999999999995,35
1.5699999999999998,39
6.769999999999999,237
1.67,424
2.3699999999999997,36
0.77,40
1.9699999999999998,18
1.9699999999999998,20
1.67,295
2.2699999999999996,417
1.27,467
0.77,390
0.67,16
1.67,39
0.77,177
1.7699999999999996,55
2.6699999999999995,69
1.67,16
2.2699999999999996,43
1.17,12
6.269999999999999,71
1.4699999999999998,532
1.3699999999999999,585
2.4699999999999998,249
9.369999999999997,146
1.4699999999999998,25
1.27,52
0.77,215
0.67,13
1.17,11
8.069999999999999,70
1.67,603
4.169999999999999,396
0.97,61
0.87,67
0.67,259
1.5699999999999998,88
5.669999999999999,17
2.2699999999999996,29
3.1699999999999995,61
0.67,221
1.3699999999999999,39
2.2699999999999996,12
1.7699999999999996,156
1.3699999999999999,23
0.97,23
1.9699999999999998,14
1.3699999999999999,12
3.0699999999999994,123
0.97,587
0.67,18
1.7699999999999996,45
9.669999999999998,252
0.87,169
3.0699999999999994,502
1.8699999999999997,17
1.9699999999999998,36
1.17,410
2.5699999999999994,449
9.869999999999997,94
0.67,399
1.7699999999999996,151
1.9699999999999998,131
0.77,89
2.869999999999999,17
4.369999999999999,326
1.7699999999999996,116
0.87,16
1.27,172
2.7699999999999996,435
2.2699999999999996,426
2.07,377
0.87,163
1.9699999999999998,624
8.669999999999998,40
0.67,17
3.1699999999999995,388
2.6699999999999995,580
1.27,102
1.17,232
2.9699999999999993,473
2.6699999999999995,483
0.97,595
0.77,37
3.0699999999999994,153
1.7699999999999996,21
0.97,13
0.87,21
1.67,34
11.569999999999997,336
2.1699999999999995,376
8.769999999999998,10
0.67,43
2.869999999999999,248
1.27,19
0.67,64
2.9699999999999993,275
0.87,85
3.0699999999999994,13
3.0699999999999994,227
2.7699999999999996,44
2.3699999999999997,40
1.0699999999999998,73
3.9699999999999993,420
3.1699999999999995,553
1.0699999999999998,225
4.469999999999999,250
1.5699999999999998,62
2.4699999999999998,621
2.7699999999999996,95
0.87,192
0.67,29
1.8699999999999997,172
0.77,67
1.8699999999999997,387
8.37,46
3.0699999999999994,329
1.5699999999999998,39
8.969999999999999,592
0.87,34
1.67,19
2.3699999999999997,350
0.67,456
1.17,71
0.77,107
1.8699999999999997,33
1.3699999999999999,441
1.5699999999999998,204
1.27,65
1.4699999999999998,174
1.0699999999999998,76
0.77,25
1.17,85
3.369999999999999,297
4.669999999999999,18
1.5699999999999998,180
1.4699999999999998,609
2.869999999999999,119
1.3699999999999999,60
0.67,118
1.0699999999999998,155
1.3699999999999999,582
2.4699999999999998,288
2.869999999999999,49
0.67,364
2.7699999999999996,355
2.07,29
1.3699999999999999,37
2.1699999999999995,430
0.77,524
1.3699999999999999,44
0.77,331
0.67,121
1.67,93
1.5699999999999998,92
12.469999999999997,578
2.4699999999999998,132
3.2699999999999996,55
2.2699999999999996,15
2.9699999999999993,36
2.07,146
1.4699999999999998,47
1.17,50
2.3699999999999997,82
0.77,12
1.0699999999999998,328
1.8699999999999997,482
13.669999999999996,234
1.27,60
10.169999999999998,340
1.5699999999999998,21
1.3699999999999999,30
1.17,70
1.17,84
1.9699999999999998,121
1.67,30
0.67,384
0.87,338
2.4699999999999998,128
0.67,10
1.27,242
0.77,51
5.5699999999999985,459
2.9699999999999993,190
0.97,580
1.5699999999999998,638
0.97,14
1.17,355
0.67,124
2.5699999999999994,319
0.67,279
11.869999999999997,461
3.4699999999999993,357
1.3699999999999999,146
0.77,34
2.6699999999999995,218
1.4699999999999998,176
1.4699999999999998,52
2.869999999999999,46
1.17,10
0.87,360
0.87,70
0.87,40
2.4699999999999998,289
3.2699999999999996,25
1.4699999999999998,13
1.3699999999999999,325
0.87,245
1.5699999999999998,25
1.9699999999999998,55
1.27,345
0.77,541
1.9699999999999998,78
2.3699999999999997,22
4.27,183
1.3699999999999999,273
2.869999999999999,244
3.369999999999999,99
0.87,23
0.67,10
1.9699999999999998,34
2.07,12
4.169999999999999,89
4.069999999999999,126
3.769999999999999,396
1.9699999999999998,30
0.67,362
1.9699999999999998,357
2.6699999999999995,107
2.5699999999999994,97
0.77,124
1.0699999999999998,341
0.97,81
1.0699999999999998,13
0.67,182
3.669999999999999,15
1.5699999999999998,173
1.17,638
2.5699999999999994,191
0.77,61
0.87,349
0.97,10
0.97,272
0.77,160
2.2699999999999996,499
1.0699999999999998,300
10.869999999999997,203
1.4699999999999998,200
2.07,91
11.469999999999997,375
0.97,287
4.069999999999999,54
2.3699999999999997,218
0.77,206
2.07,417
16.77,229
2.2699999999999996,142
1.17,98
1.27,266
1.67,620
0.67,465
2.1699999999999995,14
1.27,160
0.77,301
0.97,264
3.0699999999999994,252
3.1699999999999995,14
2.5699999999999994,502
3.0699999999999994,398
0.87,199
4.069999999999999,432
1.4699999999999998,40
0.87,176
1.0699999999999998,501
0.87,166
0.77,14
1.67,137
0.97,22
2.9699999999999993,161
0.77,564
0.77,207
1.67,84
0.67,10
1.67,89
1.4699999999999998,411
0.67,75
0.97,12
2.869999999999999,596
0.67,67
0.87,31
8.969999999999999,304
2.6699999999999995,225
2.4699999999999998,80
2.9699999999999993,471
1.3699999999999999,61
1.4699999999999998,288
1.27,595
0.77,112
1.7699999999999996,208
0.67,23
2.2699999999999996,81
6.769999999999999,102
1.67,16
1.0699999999999998,107
0.97,204
0.97,20
1.3699999999999999,163
2.5699999999999994,16
1.17,481
0.67,122
0.77,10
2.3699999999999997,622
2.7699999999999996,578
0.97,51
1.4699999999999998,568
0.77,152
0.97,93
14.069999999999997,21
1.7699999999999996,26
0.77,64
0.67,12
2.6699999999999995,15
5.0699999999999985,633
0.77,638
2.2699999999999996,52
2.869999999999999,36
0.97,100
2.7699999999999996,113
1.0699999999999998,83
0.77,204
2.4699999999999998,17
1.3699999999999999,300
0.87,579
1.9699999999999998,58
0.97,93
2.2699999999999996,21
0.77,372
3.2699999999999996,260
2.07,307
0.97,126
1.67,15
1.9699999999999998,141
2.4699999999999998,628
6.0699999999999985,409
1.8699999999999997,389
1.3699999999999999,534
3.0699999999999994,513
2.6699999999999995,29
2.5699999999999994,191
3.2699999999999996,63
3.669999999999999,119
0.67,237
2.7699999999999996,292
1.0699999999999998,270
1.0699999999999998,10
1.17,19
0.67,43
1.0699999999999998,562
1.0699999999999998,128
5.0699999999999985,14
0.67,32
0.77,621
1.7699999999999996,14
1.3699999999999999,404
1.17,523
2.4699999999999998,173
1.17,22
0.67,128
0.67,58
1.9699999999999998,15
0.97,51
2.4699999999999998,341
0.87,465
2.7699999999999996,113
0.87,303
1.5699999999999998,38
1.4699999999999998,73
2.1699999999999995,631
0.87,207
0.97,30
1.8699999999999997,208
1.5699999999999998,62
0.67,51
2.6699999999999995,63
0.97,19
1.7699999999999996,244
1.0699999999999998,76
1.17,56
1.17,10
2.07,130
2.869999999999999,218
0.77,515
2.6699999999999995,307
1.7699999999999996,68
8.869999999999997,355
0.67,10
1.5699999999999998,266
0.77,301
1.67,26
1.67,385
3.0699999999999994,132
0.87,39
0.87,16
6.369999999999998,33
1.67,63
1.7699999999999996,11
4.769999999999999,240
1.17,367
1.5699999999999998,95
1.3699999999999999,427
0.67,620
0.87,15
0.77,46
0.67,64
3.4699999999999993,361
2.07,14
2.2699999999999996,18
3.669999999999999,48
1.8699999999999997,102
1.7699999999999996,605
2.4699999999999998,41
6.369999999999998,61
1.4699999999999998,275
1.27,256
0.77,155
2.4699999999999998,328
1.0699999999999998,209
1.27,178
2.07,15
1.0699999999999998,51
4.569999999999999,298
4.069999999999999,432
2.3699999999999997,345
2.2699999999999996,297
1.27,461
7.469999999999999,29
1.4699999999999998,130
1.27,500
1.27,73
0.67,141
6.0699999999999985,80
3.1699999999999995,222
2.4699999999999998,59
0.97,387
0.67,604
2.9699999999999993,127
1.8699999999999997,61
4.969999999999999,190
10.769999999999998,353
0.67,10
0.97,25
10.069999999999999,209
1.0699999999999998,605
0.77,14
2.9699999999999993,295
2.07,182
0.77,412
1.5699999999999998,153
4.969999999999999,267
5.5699999999999985,169
1.4699999999999998,361
2.1699999999999995,450
2.9699999999999993,103
2.6699999999999995,151
4.169999999999999,18
