planet_radius,Period(Days),host_star_id,planet_name,contrast,planet_type,angular_separation,orbital_radius
0.97,282,S362062407,Planet_17391,3.662332910965066e-09,venuses,6.841220514167156e-05,0.7332618048819703
0.87,312,S257505374,Planet_17392,4.002668157173087e-09,venuses,0.053182525723476065,0.7001613222841542
3.27,424,S81200079,Planet_17393,7.828460031541702e-09,neptunes,0.024995068950526254,1.0584552721851803
3.369999999999999,38,S13090585,Planet_17394,1.0427172252557907e-07,neptunes,0.004925767411210492,0.20115789202933892
2.07,227,S146663593,Planet_17395,9.785698358234472e-09,neptunes,0.014964457484265378,0.5689305557873846
2.5699999999999994,519,S130999789,Planet_17396,7.0207814641960615e-09,neptunes,0.03452616383293027,0.911596408476777
2.07,32,S388306888,Planet_17397,8.797631625573197e-08,neptunes,0.0013315289829554664,0.15496651920857432
1.17,17,S290482106,Planet_17398,3.9927243760127075e-08,mercuries,0.002531586425206405,0.10871432942573371
1.27,404,S423491049,Planet_17399,1.9572547421310928e-09,earths,0.012664429062054314,0.9168581333786109
0.67,442,S396160833,Planet_17400,4.5720394536764614e-10,earths,0.00500479555810256,1.092645220656478
1.7699999999999996,456,S441389475,Planet_17401,2.113035560381206e-09,neptunes,0.017736101589182915,1.0338435703493996
1.7699999999999996,630,S96520633,Planet_17402,6.124533585466048e-10,neptunes,0.03121215716629185,1.5856098965828518
1.37,37,S419792721,Planet_17403,5.603147040561935e-09,mercuries,0.0005738138569455454,0.22535408822782738
1.0699999999999998,17,S26306369,Planet_17404,4.2247115618606076e-08,mercuries,0.002168762293883525,0.10958652875275479
4.069999999999999,391,S82360422,Planet_17405,2.2356287773663493e-08,neptunes,0.0007243758769816233,0.9923066780565922
2.77,54,S19779016,Planet_17406,1.6085878138507653e-07,neptunes,9.451028027581367e-05,0.2366574524100375
1.97,106,S422889980,Planet_17407,1.178915561034357e-08,neptunes,0.0042600380911170625,0.36645007979087724
1.67,46,S450267649,Planet_17408,3.824968980185559e-08,neptunes,0.0013679309994509444,0.27922345722534153
1.0699999999999998,22,S256324377,Planet_17409,2.289773565747109e-08,mercuries,0.00398214774769332,0.12772478200484758
1.0699999999999998,38,S441804568,Planet_17410,2.107742795217929e-09,mercuries,0.0012581055587248685,0.2508845790190659
0.87,107,S257805041,Planet_17411,7.067441781762832e-10,mercuries,0.0039670125815128385,0.32816666349237655
1.27,566,S93236650,Planet_17412,1.5682146571678949e-09,earths,0.010500682187673256,0.9604742329568177
3.27,74,S370955883,Planet_17413,3.662595165187839e-07,neptunes,0.005209022515155232,0.1955598092517188
1.0699999999999998,301,S251091411,Planet_17414,4.6456796558367365e-09,venuses,0.0009039949283322737,0.7457498570882554
0.67,271,S220433100,Planet_17415,2.4928456424287e-09,venuses,0.002242037834415824,0.6989509319686117
6.269999999999999,101,S76774212,Planet_17416,1.6662884923144403e-07,hot_jupiters,0.0023247439089611422,0.3469264124033863
1.27,97,S85463294,Planet_17417,7.914267009262097e-09,mercuries,0.010819605031196826,0.2983861685106
1.37,88,S307085108,Planet_17418,9.327724371421893e-09,mercuries,0.005695503994368984,0.318498381004995
1.5699999999999998,170,S396298498,Planet_17419,3.121826380309222e-09,neptunes,0.00864663345074743,0.7477437057252846
0.67,346,S376904847,Planet_17420,4.4840118691430286e-10,earths,0.012083374205234846,1.057457139978698
3.769999999999999,254,S26073633,Planet_17421,3.7491274786085124e-08,neptunes,0.022542672032913928,0.7211143554713043
2.6699999999999995,23,S232369923,Planet_17422,4.2786409276192423e-07,neptunes,0.0033392699226886427,0.13764726144961587
1.27,29,S363653791,Planet_17423,3.223817002100997e-08,mercuries,0.0012963835346280622,0.16017819688780063
2.07,176,S21543329,Planet_17424,1.1559773542994552e-08,neptunes,0.002416790544866026,0.5139557103604873
0.77,82,S318025884,Planet_17425,7.239743085171031e-10,mercuries,0.011306262935184242,0.3325966753427439
3.0699999999999994,84,S101400058,Planet_17426,9.079992680023896e-08,neptunes,0.013298818224816001,0.3348677743343733
0.97,339,S97472519,Planet_17427,5.605108962707543e-09,venuses,0.09144187896702143,0.6918364511390084
1.67,22,S154012877,Planet_17428,1.0744716760406883e-07,neptunes,0.0027270707651408065,0.1571684805495844
4.869999999999999,445,S323285951,Planet_17429,1.700574679853449e-08,neptunes,0.027836350341866222,1.0545085040861173
2.77,276,S345312535,Planet_17430,1.7447549706209247e-08,neptunes,0.0013127377115784685,0.7796788898981336
0.97,291,S90296026,Planet_17431,4.428485105559024e-09,venuses,0.0016617619154534224,0.6912807455439524
0.97,421,S2054321411,Planet_17432,8.438252180251066e-10,earths,0.015542735164630323,1.120662698520254
1.5699999999999998,248,S331795048,Planet_17433,2.3023463151321465e-09,neptunes,0.01572829997047973,0.7095532707180309
1.67,71,S1448114,Planet_17434,2.591897450550735e-08,neptunes,0.0006784862316958693,0.3222932530764915
0.77,154,S31374837,Planet_17435,6.6962858016795465e-09,venuses,0.00928214077420997,0.5135541399980914
0.97,168,S367705255,Planet_17436,1.1137879563348044e-08,venuses,0.0031844063125396425,0.45457195868543215
1.87,13,S99763775,Planet_17437,3.030397307469199e-07,neptunes,0.0009927885328754142,0.09826587990921769
0.67,502,S214616384,Planet_17438,3.689620010260886e-10,earths,0.02510955127745593,1.2123050802683482
1.5699999999999998,346,S287806686,Planet_17439,2.82419682478542e-09,neptunes,0.005290952499943577,0.9097861048956585
2.47,53,S178872239,Planet_17440,7.204886175897639e-08,neptunes,0.003595240636360638,0.21113522238557902
2.47,97,S120841208,Planet_17441,4.966866276319936e-08,neptunes,0.010197371526590435,0.2971374765888504
1.87,48,S135119948,Planet_17442,6.381707315201215e-08,neptunes,0.00612711396130667,0.2618824046629935
3.1699999999999995,363,S388802555,Planet_17443,2.4394276569541534e-08,neptunes,0.012189500634480124,0.6441057710429101
4.069999999999999,590,S101802454,Planet_17444,1.6576375418968316e-08,neptunes,0.006712493110384257,1.1441125625891202
1.97,306,S21535479,Planet_17445,3.886810984387225e-09,neptunes,0.06308848687206527,0.884624554175228
1.37,50,S649767689,Planet_17446,1.9419504079964472e-09,mercuries,0.008281827201830367,0.24450021902011318
1.27,300,S96740590,Planet_17447,9.915574512800285e-09,venuses,0.00892725130966048,0.6699413078623662
3.1699999999999995,137,S9150015,Planet_17448,2.921390448972768e-08,neptunes,0.0031740278430529836,0.5441936517718119
1.4699999999999998,504,S76349247,Planet_17449,9.224130395737119e-09,venuses,0.024763649564214202,0.8262953056470863
4.27,36,S51664302,Planet_17450,5.530140249719144e-07,neptunes,0.003312324587330148,0.1879981849975945
1.5699999999999998,324,S392067317,Planet_17451,3.87367232412857e-09,neptunes,0.013097364789282499,0.809439426493909
15.769999999999996,222,S311182515,Planet_17452,7.380122650810617e-07,gas_giants,0.00394273576482551,0.654798328974576
0.77,435,S149869196,Planet_17453,5.985467951853535e-10,earths,0.001045563627862361,0.9631798826435268
2.5699999999999994,41,S9788099,Planet_17454,1.4644384825716756e-07,neptunes,0.004299952089627624,0.21253107367268279
0.77,314,S270485783,Planet_17455,2.064809248581774e-09,venuses,0.0034470001633805634,0.8271432616720609
3.1699999999999995,170,S270226668,Planet_17456,3.920513498674095e-08,neptunes,0.011170029193991966,0.4935686068721561
1.87,354,S302190720,Planet_17457,1.2481853121496751e-09,neptunes,0.012156181105792889,1.0718990348485014
5.769999999999999,103,S418416828,Planet_17458,7.838515560434176e-08,neptunes,0.004726228676112515,0.3959823351224267
3.369999999999999,529,S231631019,Planet_17459,7.448256657289778e-09,neptunes,0.0038803122020041833,1.2563224517186051
0.67,468,S219139051,Planet_17460,5.127181795690932e-10,earths,0.02590270593178832,1.0166191247022605
0.77,205,S144168568,Planet_17461,3.246051687523626e-09,venuses,0.002799327368053591,0.7389834951145382
1.7699999999999996,183,S442002700,Planet_17462,1.115578388670114e-08,neptunes,0.01079001003653511,0.5613427194709557
3.5699999999999994,155,S23768749,Planet_17463,6.49094578560862e-08,neptunes,0.006474298795450685,0.4935316432000433
2.97,96,S146249749,Planet_17464,2.2725244796127764e-08,neptunes,0.0046441967512725274,0.3805887265746797
2.869999999999999,12,S296700267,Planet_17465,6.924376023492345e-07,neptunes,0.0018789800619975854,0.08018705893090852
0.67,171,S159834975,Planet_17466,2.244993590653228e-09,venuses,0.007413360712994332,0.78881615481223
1.17,72,S426871701,Planet_17467,1.9277900219421184e-09,mercuries,0.0024914741874825994,0.31094072945286083
1.17,88,S62945931,Planet_17468,3.5303914453298345e-09,mercuries,0.016202436528031213,0.2733356757971815
2.27,18,S390692143,Planet_17469,4.025123968155579e-07,neptunes,0.0006958367153579619,0.12444069595897753
2.1699999999999995,326,S131036907,Planet_17470,4.06994114085937e-09,neptunes,0.0076566137734807105,0.8763684321433679
1.5699999999999998,45,S159310629,Planet_17471,3.70845250923115e-08,neptunes,0.006325868900639319,0.20407800091052056
2.27,18,S402104884,Planet_17472,1.696381867483e-07,neptunes,0.008156295770660288,0.1078859933799247
2.27,221,S241800208,Planet_17473,9.869603782582044e-09,neptunes,0.013759770138208166,0.561893986884108
3.0699999999999994,21,S160042321,Planet_17474,5.161294599829383e-07,neptunes,0.003928983313389088,0.12408546616562484
0.87,479,S140214576,Planet_17475,8.294248633268347e-10,earths,0.01827561653016224,1.039902832904972
0.67,50,S207144018,Planet_17476,2.4328128139007678e-09,mercuries,0.000356675352092343,0.23008351516722905
4.969999999999999,32,S347389426,Planet_17477,1.5050962867847628e-06,neptunes,0.003246673216081029,0.14490069820188495
1.87,141,S1718018400,Planet_17478,2.4669188779403475e-08,neptunes,0.0005459565968422431,0.4151077767012943
2.77,90,S408191403,Planet_17479,6.964351912236795e-08,neptunes,0.0002783610093517995,0.31904186148035296
1.27,231,S1557344210,Planet_17480,1.029054415888826e-08,venuses,0.00216130353090353,0.642663915661974
13.269999999999998,28,S428777976,Planet_17481,1.637033619679768e-06,hot_jupiters,0.002958469547614312,0.14331831572556766
5.869999999999999,324,S119510359,Planet_17482,3.287246170035074e-08,neptunes,0.008416772898641728,0.7780302234874683
2.27,284,S192087959,Planet_17483,6.488325652426129e-09,neptunes,0.012983395332717905,0.8222946146946479
2.1699999999999995,240,S671315186,Planet_17484,4.404951639797465e-09,neptunes,0.008659000440302347,0.8245087477089469
1.7699999999999996,141,S226327470,Planet_17485,1.574104988810018e-08,neptunes,0.000447277770488307,0.5236266230527643
2.37,418,S206828302,Planet_17486,3.969597514401947e-09,neptunes,0.05351007507478267,1.0272071469477717
0.87,112,S37903995,Planet_17487,1.0011554707836702e-08,venuses,0.0021930164274838798,0.44385458791792626
0.67,468,S281036574,Planet_17488,5.426377851627289e-10,earths,0.031085391947337983,0.9036745155073238
1.5699999999999998,87,S125250745,Planet_17489,2.7545608756267217e-08,neptunes,0.018653755757566295,0.32172148504553694
1.97,162,S243245964,Planet_17490,6.319268607402142e-09,neptunes,0.017699181807703274,0.5522475394117409
7.169999999999998,433,S176788601,Planet_17491,5.501648111791697e-08,gas_giants,0.01811604050448466,1.0173690877745543
0.87,625,S28391317,Planet_17492,4.6304746096166284e-10,earths,0.00977217278003985,1.1941382030319723
1.97,154,S214616383,Planet_17493,1.284951673668783e-08,neptunes,0.005952610548422065,0.5528073875247816
8.169999999999998,254,S379470817,Planet_17494,1.511400086806115e-07,gas_giants,0.008026018382956392,0.6830142417118741
0.77,160,S27351599,Planet_17495,7.781147576536421e-10,mercuries,0.018980842795673872,0.35640863710090365
1.0699999999999998,480,S428077890,Planet_17496,1.2612301429644788e-09,earths,0.0025114082608831347,0.9723184431960047
3.1699999999999995,286,S361984343,Planet_17497,1.214954633616493e-08,neptunes,0.006838111882458262,0.7131319409319695
4.469999999999999,318,S71213618,Planet_17498,1.3237047394374192e-08,neptunes,0.0061298854216594225,0.9046039233614337
1.0699999999999998,148,S301941897,Planet_17499,7.135042096543683e-09,venuses,0.01322047135823729,0.5793723345286138
2.6699999999999995,32,S198585669,Planet_17500,2.4843161461947113e-07,neptunes,0.0030988990903233725,0.16941487403718508
4.169999999999999,147,S445070560,Planet_17501,2.407932343132373e-08,neptunes,0.011983965028231814,0.550387540183944
2.869999999999999,362,S453976070,Planet_17502,7.3566959368541256e-09,neptunes,0.00991291686067032,0.8469869640452741
4.27,63,S195382102,Planet_17503,9.389454858357503e-08,neptunes,0.004532888508195731,0.3209688465641579
0.87,490,S202983506,Planet_17504,9.082147264278995e-10,earths,0.02095270730492843,0.9742179337904628
2.5699999999999994,66,S261089844,Planet_17505,9.339364005900428e-08,neptunes,0.004514518102775179,0.2617773958710549
2.5699999999999994,160,S281939042,Planet_17506,2.0008846602805543e-08,neptunes,0.010849107655841688,0.5506227122701959
0.67,23,S97471384,Planet_17507,6.32472299575046e-09,mercuries,0.003730595610410862,0.14458378939574748
0.97,299,S173166307,Planet_17508,4.601144483211689e-09,venuses,0.02702050167609383,0.7680607942212392
3.1699999999999995,275,S174060775,Planet_17509,1.5818197263002092e-08,neptunes,0.00581729930287083,0.6837482575667317
0.77,51,S49773441,Planet_17510,4.025598429404521e-09,mercuries,0.0023058027758396365,0.20961059855919453
0.87,89,S429927313,Planet_17511,2.908327443314381e-09,mercuries,0.0031433485479815415,0.3282623441933323
1.37,12,S63355768,Planet_17512,5.808264960350698e-08,mercuries,0.0009852319352819496,0.10541397978078808
2.5699999999999994,530,S258160271,Planet_17513,7.5458809392973e-09,neptunes,0.029982739785380155,0.9833185963056366
1.17,193,S456945997,Planet_17514,1.350583469305571e-08,venuses,0.006523264900652118,0.5039195255039903
2.27,111,S416353983,Planet_17515,1.2179543980431804e-08,neptunes,0.002374411531071407,0.4371270026440809
0.87,102,S189020586,Planet_17516,2.0751048373304086e-09,mercuries,0.002761228933299027,0.3968588636534588
0.97,60,S24431122,Planet_17517,3.1578043671929405e-09,mercuries,0.0015400781491731275,0.25168735835726014
0.97,85,S285753797,Planet_17518,1.8005437885879595e-09,mercuries,0.0033410267963890684,0.34826663261420987
1.67,59,S276354725,Planet_17519,3.092435416577627e-08,neptunes,0.0010951958989548931,0.2803713675758261
1.0699999999999998,11,S157620072,Planet_17520,3.9553347008349745e-08,mercuries,0.0015031807226244787,0.08600996665534569
2.37,73,S355127594,Planet_17521,3.245752626366716e-08,neptunes,0.01809189298486067,0.344838502964735
1.0699999999999998,364,S149100042,Planet_17522,1.2397434119952572e-09,earths,0.0032864583397785537,0.928393958920263
0.97,322,S42812942,Planet_17523,8.099392940137278e-10,earths,0.003809250393430839,1.0236024702739768
1.27,226,S284013790,Planet_17524,9.203707723394901e-09,venuses,0.025501953744338578,0.7112942413757857
0.97,79,S389757979,Planet_17525,1.5692845523168125e-09,mercuries,0.006596165874654195,0.38502839389366794
1.0699999999999998,144,S461277678,Planet_17526,3.108983560066603e-09,mercuries,0.015537429106839513,0.3715161715333302
2.6699999999999995,549,S70440774,Planet_17527,3.842322600493415e-09,neptunes,0.006539125419135087,1.1594863543463145
1.4699999999999998,32,S72731504,Planet_17528,1.6078609399888783e-08,mercuries,0.004216257394789556,0.1890290673769548
1.5699999999999998,266,S368804760,Planet_17529,3.920462987776753e-09,neptunes,0.017838497284161505,0.7439362993494284
1.17,19,S387191561,Planet_17530,2.75055106045319e-08,mercuries,0.004318364321145784,0.10795776255777909
1.5699999999999998,62,S250419023,Planet_17531,2.5868887323814322e-08,neptunes,0.0003997574161713409,0.2697201251007129
0.77,13,S422142487,Planet_17532,1.8454310322296487e-08,mercuries,0.0027873227097524106,0.11462555198438613
0.97,326,S443957009,Planet_17533,4.1245372982531015e-09,venuses,0.00188605161998862,0.8409040208701127
1.27,148,S437338174,Planet_17534,1.641028884807335e-08,venuses,0.0015810250121778635,0.4884967086091533
0.97,18,S455965980,Planet_17535,7.549374097929863e-09,mercuries,0.0019869245284288854,0.11311558641771224
0.97,302,S150977490,Planet_17536,4.473796232096669e-09,venuses,0.02008249646654496,0.809203274569982
0.67,367,S125736050,Planet_17537,1.5690308165763944e-09,venuses,0.05271170302656488,0.8409008459809938
1.0699999999999998,622,S200748029,Planet_17538,6.957228498514952e-10,earths,0.03859358299794997,1.3818951818426646
0.67,429,S291067698,Planet_17539,4.221902220987173e-10,earths,0.024978535722563124,1.1248537473961622
2.37,136,S178275947,Planet_17540,3.6654505228444347e-08,neptunes,0.005817932107215561,0.4320931871761824
1.27,72,S348990691,Planet_17541,6.387662858025177e-09,mercuries,0.005947023405831499,0.2929211023551466
1.0699999999999998,638,S66437824,Planet_17542,7.166308162473058e-10,earths,0.048219568637788666,1.392660972398516
0.97,20,S180650779,Planet_17543,2.3990175666625773e-09,mercuries,0.002364472778465368,0.12295653302867816
0.97,38,S27307389,Planet_17544,7.585267091494575e-09,mercuries,0.0005309301644768918,0.1965861275534826
11.269999999999998,577,S139092605,Planet_17545,1.11769151390849e-07,gas_giants,0.00561918368374513,1.162782375928466
